year,link,name
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Jack Otterson - ""You're a Sweetheart"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Russ Saunders - ""The Life of Emile Zola"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"C. C. Coleman, Jr. - ""Lost Horizon"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Hal Walker - ""Souls at Sea"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Eric Stacey - ""A Star Is Born"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Gregg Toland - ""Dead End"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Joseph Valentine - ""Wings over Honolulu"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Busby Berkeley - ""Varsity Show"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Bobby Connolly - ""Ready, Willing and Able"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Dave Gould - ""A Day at the Races"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Sammy Lee - ""Ali Baba Goes to Town"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Harry Losee - ""Thin Ice"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"LeRoy Prinz - ""Waikiki Wedding"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Sidney Franklin - ""The Good Earth"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"William Dieterle - ""The Life of Emile Zola"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Gregory La Cava - ""Stage Door"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"William Wellman - ""A Star Is Born"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Al Clark - ""The Awful Truth"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Elmo Veron - ""Captains Courageous"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Basil Wrangell - ""The Good Earth"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Bernard W. Burton - ""One Hundred Men and a Girl"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Samuel Goldwyn Studio Music Department, Alfred Newman, head of department  (Score by Alfred Newman) - ""The Hurricane"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"20th Century-Fox Studio Music Department, Louis Silvers, head of department  (no composer credit) - ""In Old Chicago"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner) - ""The Life of Emile Zola"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Columbia Studio Music Department, Morris Stoloff, head of department  (Score by Dimitri Tiomkin) - ""Lost Horizon"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Principal Productions, Dr. Hugo Riesenfeld, musical director  (Score by Dr. Hugo Riesenfeld) - ""Make a Wish"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart) - ""Maytime"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Republic Studio Music Department, Alberto Colombo, head of department  (Score by Alberto Colombo) - ""Portia on Trial"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman) - ""The Prisoner of Zenda"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"RKO Radio Studio Music Department, Roy Webb, musical director  (Score by Roy Webb) - ""Quality Street"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Walt Disney Studio Music Department, Leigh Harline, head of department  (Score by Frank Churchill, Leigh Harline and Paul J. Smith) - ""Snow White and the Seven Dwarfs"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Grand National Studio Music Department, C. Bakaleinikoff, musical director  (Score by Victor Schertzinger) - ""Something to Sing About"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Paramount Studio Music Department, Boris Morros, head of department  (Score by W. Franke Harling and Milan Roder) - ""Souls at Sea"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Hal Roach Studio Music Department, Marvin Hatley, head of department  (Score by Marvin Hatley) - ""Way Out West"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Music by Harry Warren; Lyrics by Al Dubin - ""Mr. Dodd Takes the Air"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Music by Sammy Fain; Lyrics by Lew Brown - ""Walter Wanger's Vogues of 1938"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Music by George Gershwin; Lyrics by Ira Gershwin - ""Shall We Dance"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Music by Frederick Hollander; Lyrics by Leo Robin - ""Artists and Models"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Columbia - ""The Awful Truth"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Metro-Goldwyn-Mayer - ""Captains Courageous"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Samuel Goldwyn Productions - ""Dead End"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Metro-Goldwyn-Mayer - ""The Good Earth"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"20th Century-Fox - ""In Old Chicago"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Columbia - ""Lost Horizon"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Universal - ""One Hundred Men and a Girl"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"RKO Radio - ""Stage Door"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Selznick International Pictures - ""A Star Is Born"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Paramount - ""Educated Fish"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Charles Mintz, Producer - ""The Little Match Girl"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Warner Bros. - ""The Man without a Country"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Paramount - ""Popular Science J-7-1"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Metro-Goldwyn-Mayer - ""A Night at the Movies"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Pete Smith, Producer - ""Romance of Radium"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"RKO Radio - ""Deep South"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"RKO Radio - ""Should Wives Work?"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Grand National Studio Sound Department, A. E. Kaye, Sound Director - ""The Girl Said No"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"RKO Radio Studio Sound Department, John Aalberg, Sound Director - ""Hitting a New High"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director - ""In Old Chicago"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director - ""The Life of Emile Zola"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Columbia Studio Sound Department, John Livadary, Sound Director - ""Lost Horizon"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director - ""Maytime"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Universal Studio Sound Department, Homer G. Tasker, Sound Director - ""One Hundred Men and a Girl"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director - ""Topper"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director - ""Wells Fargo"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Robert Lord - ""Black Legion"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Niven Busch - ""In Old Chicago"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Heinz Herald, Geza Herczeg - ""The Life of Emile Zola"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Hans Kraly - ""One Hundred Men and a Girl"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Vina Delmar - ""The Awful Truth"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"John Lee Mahin, Marc Connelly, Dale Van Every - ""Captains Courageous"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Morris Ryskind, Anthony Veiller - ""Stage Door"""
Oscar Awards 1938,output/pages/971cf7fb-1efe-4cf2-a26a-87affae2eff0.html,"Dorothy Parker, Alan Campbell, Robert Carson - ""A Star Is Born"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Gary Cooper - ""Mr. Deeds Goes to Town"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Walter Huston - ""Dodsworth"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"William Powell - ""My Man Godfrey"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Spencer Tracy - ""San Francisco"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Mischa Auer - ""My Man Godfrey"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Stuart Erwin - ""Pigskin Parade"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Basil Rathbone - ""Romeo and Juliet"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Akim Tamiroff - ""The General Died at Dawn"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Irene Dunne - ""Theodora Goes Wild"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Gladys George - ""Valiant Is the Word for Carrie"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Carole Lombard - ""My Man Godfrey"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Norma Shearer - ""Romeo and Juliet"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Beulah Bondi - ""The Gorgeous Hussy"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Alice Brady - ""My Man Godfrey"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Bonita Granville - ""These Three"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Maria Ouspenskaya - ""Dodsworth"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Anton Grot - ""Anthony Adverse"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Cedric Gibbons, Eddie Imazu, Edwin B. Willis - ""The Great Ziegfeld"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"William S. Darling - ""Lloyds of London"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Albert S. D'Agostino, Jack Otterson - ""The Magnificent Brute"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Cedric Gibbons, Fredric Hope, Edwin B. Willis - ""Romeo and Juliet"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Perry Ferguson - ""Winterset"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"William Cannon - ""Anthony Adverse"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Eric G. Stacey - ""The Garden of Allah"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Clem Beauchamp - ""The Last of the Mohicans"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Joseph Newman - ""San Francisco"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Victor Milner - ""The General Died at Dawn"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"George Folsey - ""The Gorgeous Hussy"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Busby Berkeley - ""Gold Diggers of 1937"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Bobby Connolly - ""Cain and Mabel"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Dave Gould - ""Born to Dance"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Jack Haskell - ""One in a Million"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Russell Lewis - ""Dancing Pirate"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Hermes Pan - ""Swing Time"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"William Wyler - ""Dodsworth"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Robert Z. Leonard - ""The Great Ziegfeld"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Gregory La Cava - ""My Man Godfrey"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"W. S. Van Dyke - ""San Francisco"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Edward Curtiss - ""Come and Get It"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"William S. Gray - ""The Great Ziegfeld"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Barbara McLean - ""Lloyds of London"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Conrad A. Nervig - ""A Tale of Two Cities"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Otto Meyer - ""Theodora Goes Wild"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner) - ""The Charge of the Light Brigade"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Selznick International Pictures Music Department, Max Steiner, head of department  (Score by Max Steiner) - ""The Garden of Allah"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Paramount Studio Music Department, Boris Morros, head of department  (Score by Werner Janssen) - ""The General Died at Dawn"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"RKO Radio Studio Music Department, Nathaniel Shilkret, head of department  (Score by Nathaniel Shilkret) - ""Winterset"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Music by Walter Donaldson; Lyrics by Harold Adamson - ""Suzy"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Music and Lyrics by Cole Porter - ""Born to Dance"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Music by Louis Alter; Lyrics by Sidney Mitchell - ""Trail of the Lonesome Pine"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Music by Arthur Johnston; Lyrics by Johnny Burke - ""Pennies from Heaven"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Music by Richard A. Whiting; Lyrics by Walter Bullock - ""Sing, Baby, Sing"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Warner Bros. - ""Anthony Adverse"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Samuel Goldwyn Productions - ""Dodsworth"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Metro-Goldwyn-Mayer - ""Libeled Lady"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Columbia - ""Mr. Deeds Goes to Town"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Metro-Goldwyn-Mayer - ""Romeo and Juliet"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Metro-Goldwyn-Mayer - ""San Francisco"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Cosmopolitan - ""The Story of Louis Pasteur"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Metro-Goldwyn-Mayer - ""A Tale of Two Cities"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Universal - ""Three Smart Girls"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Harman-Ising - ""Old Mill Pond"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Paramount - ""Sinbad the Sailor"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Lewis Lewyn, Producer - ""La Fiesta de Santa Barbara"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Paramount - ""Popular Science J-6-2"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Paramount - ""Moscow Moods"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Pete Smith, Producer - ""Wanted, a Master"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Warner Bros. - ""Double or Nothing"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"RKO Radio - ""Dummy Ache"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director - ""Banjo on My Knee"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director - ""The Charge of the Light Brigade"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director - ""Dodsworth"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director - ""General Spanky"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Columbia Studio Sound Department, John Livadary, Sound Director - ""Mr. Deeds Goes to Town"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director - ""The Texas Rangers"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"RKO Radio Studio Sound Department, J. O. Aalberg, Sound Director - ""That Girl from Paris"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Universal Studio Sound Department, Homer G. Tasker, Sound Director - ""Three Smart Girls"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Norman Krasna - ""Fury"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"William Anthony McGuire - ""The Great Ziegfeld"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Robert Hopkins - ""San Francisco"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Adele Comandini - ""Three Smart Girls"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Frances Goodrich, Albert Hackett - ""After the Thin Man"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Sidney Howard - ""Dodsworth"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Robert Riskin - ""Mr. Deeds Goes to Town"""
Oscar Awards 1937,output/pages/6ceda24d-0d94-4559-9fa2-19d5cc720a4e.html,"Eric Hatch, Morris Ryskind - ""My Man Godfrey"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Clark Gable - ""Mutiny on the Bounty"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Charles Laughton - ""Mutiny on the Bounty"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Paul Muni - ""Black Fury"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Franchot Tone - ""Mutiny on the Bounty"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Elisabeth Bergner - ""Escape Me Never"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Claudette Colbert - ""Private Worlds"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Katharine Hepburn - ""Alice Adams"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Miriam Hopkins - ""Becky Sharp"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Merle Oberon - ""The Dark Angel"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Hans Dreier, Roland Anderson - ""The Lives of a Bengal Lancer"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Van Nest Polglase, Carroll Clark - ""Top Hat"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Joseph Newman - ""David Copperfield"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Eric Stacey - ""Les Miserables"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Sherry Shourds - ""A Midsummer Night's Dream"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Ray June - ""Barbary Coast"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Victor Milner - ""The Crusades"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Gregg Toland - ""Les Miserables"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Busby Berkeley - ""Gold Diggers of 1935"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Bobby Connolly - ""Go into Your Dance;"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Sammy Lee - ""King of Burlesque"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Hermes Pan - ""Top Hat"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"LeRoy Prinz - ""Big Broadcast of 1936;"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Benjamin Zemach - ""She"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Michael Curtiz - ""Captain Blood"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Henry Hathaway - ""The Lives of a Bengal Lancer"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Frank Lloyd - ""Mutiny on the Bounty"""
Oscar Awards 1936,output/pages/c6d689c1-c116-4f56-bd3c-6dd3603c56bf.html,"Robert J. Kern - ""David Copperfield"""
